class_num,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,item_seq,leng_long,leng_short,thick,id,dl_idx,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
763,K-013259_0_0_0_0_60_000_200.png,976,1280,K-013259_0_0_0_0_60_000_200.png,K-013259,정상알약,검은색 배경,앞면,전구색,60,0,200,200301499,15.2,8.3,5.6,1,13258,K-013259,마그네스정(수출용)(몽골),Magnes Tab.,http://connectdi.com/design/img/drug/1NOwp2F69jq.jpg,락트산마그네슘수화물|피리독신염산염,Magnesium Lactate Hydrate| Pyridoxine Hydrochloride,"정제, 저작정",대화제약(주),Dhpharm,,,20030120,[03220]무기질제제,일반의약품,"645600930,A15652061",노란색 장방형 장용성 필름 코팅정제,장방형,,마크,노랑,,,,20200710,장용성필름코팅정,,"dHP,dP,d-P,cHP",,http://connectdi.com/design/img/drug/147938657883200180.jpg,,,20200623
817,K-013263_0_0_0_0_60_000_200.png,976,1280,K-013263_0_0_0_0_60_000_200.png,K-013263,정상알약,검은색 배경,앞면,전구색,60,0,200,200301504,15.7,5.6,5.6,1,13262,K-013263,케어코프캡슐 46.67mg/PTP,Carecough Cap.,http://connectdi.com/design/img/drug/154333326985800008.jpg,노스카핀|dl-메틸에페드린염산염|말레인산카르비녹사민|구아야콜설폰산칼륨수화물|덱스트로메토르판브롬화수소산염수화물,Dextromethorphan Hydrobromide Hydrate| Carbinoxamine Maleate| DL-Methylephedrine Hydrochloride| Noscapine| Potassium Guaiacolsulfonate,경질캡슐제,대화제약(주),Dhpharm,,,20030307,[02220]진해거담제,일반의약품,645601730,"흰색의 분말이 든 상부 황색, 하부 흰색의 경질캡슐제",장방형,마크 CC,,노랑,하양,,,20071231,"경질캡슐제, 산제","dHP,d-P,d P,dP",,http://connectdi.com/design/img/drug/147938640332900184.jpg,,,,20110617
657,K-013326_0_0_0_0_60_000_200.png,976,1280,K-013326_0_0_0_0_60_000_200.png,K-013326,정상알약,검은색 배경,앞면,전구색,60,0,200,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,K-013332_0_0_0_0_60_000_200.png,976,1280,K-013332_0_0_0_0_60_000_200.png,K-013332,정상알약,검은색 배경,앞면,전구색,60,0,200,200301610,15,8.5,4.7,1,13331,K-013332,엘도랄정(에르도스테인),Erdoral Tab.,http://connectdi.com/design/img/drug/154599023163600069.jpg,에르도스테인,Erdosteine,"정제, 저작정",경동제약(주),Kyungdong Pharm,,,20030722,[02220]진해거담제,일반의약품,"648101580,A17603851",백색의 장방형 필름코팅정제,장방형,K분할선D,EL300,하양,,-,,20041222,필름코팅정,,,,,,,20130301
987,K-013368_0_0_0_0_60_000_200.png,976,1280,K-013368_0_0_0_0_60_000_200.png,K-013368,정상알약,검은색 배경,앞면,전구색,60,0,200,200301730,,,,1,13367,K-013368,자니티딘정 75mg,Zanitidine Tab. 75mg,,니자티딘,Nizatidine,,알보젠코리아(주),Alvogen Korea,,,20030207,[02320]소화성궤양용제,일반의약품,"652,603,710,655,903,000",,,,,,,,,,,,,,,,,
803,K-013378_0_0_0_0_60_000_200.png,976,1280,K-013378_0_0_0_0_60_000_200.png,K-013378,정상알약,검은색 배경,앞면,전구색,60,0,200,200301766,18.2,7.2,6.1,1,13377,K-013378,데이감에스정 500mg/PTP,Daygam S Tab.,http://connectdi.com/design/img/drug/147428307461400086.jpg,아세트아미노펜|클로르페니라민말레산염|슈도에페드린염산염,Acetaminophen| Chlorpheniramine Maleate| Pseudoephedrine Hydrochloride,"정제, 저작정",미래제약(주),Mirae Pharm Korea,,,20030924,[01140]해열.진통.소염제,일반의약품,657500200,흰색의 장방형 필름코팅정,장방형,분할선,마크DS,하양,,-,,20110131,필름코팅정,,"mR,m,w,ω,mr,nR",,http://connectdi.com/design/img/drug/147938650963600067.jpg,,,20191104
914,K-013390_0_0_0_0_60_000_200.png,976,1280,K-013390_0_0_0_0_60_000_200.png,K-013390,정상알약,검은색 배경,앞면,전구색,60,0,200,200301805,11.3,11.3,4.7,1,13389,K-013390,소하자임플러스정 50mg/PTP,Sohazyme Plus Tab.,http://connectdi.com/design/img/drug/1Mcb1OgU-EX.jpg,메타규산알루민산마그네슘|탄산수소나트륨|디아스타제·프로테아제·셀룰라제|스코폴리아엑스|리파제|감초가루|침강탄산칼슘|트리메부틴말레산염,Biodiastase2000| Calcium Carbonate P.P.T.| LipaseⅡ| Magnesium Aluminometasilicate| Powdered Licorice| Scopolia Ext.| Sodium Bicarbonate| Trimebutine Maleate,"정제, 저작정",한미약품(주),Hanmi Pharm,(주)마더스제약,Mother'S Pharmaceutical,20030123,[02320]소화성궤양용제,일반의약품,643501320,녹색의 원형 필름코팅정제,원형,HM,,연두,,,,20190319,필름코팅정,,,,,,,20201119
798,K-013395_0_0_0_0_60_000_200.png,976,1280,K-013395_0_0_0_0_60_000_200.png,K-013395,정상알약,검은색 배경,앞면,전구색,60,0,200,200301818,19.23,7.7,6.05,1,13394,K-013395,써스펜8시간이알서방정 650mg,Suspen 8 hours ER Tab.,http://connectdi.com/design/img/drug/153374287079500077.jpg,아세트아미노펜,Acetaminophen Encapsulated,서방형정제,한미약품(주),Hanmi Pharm,코오롱제약(주),Kolon Pharm,20030725,[01140]해열.진통.소염제,일반의약품,"643501510,A21452301",이 약은 백색의 장방형 필름코팅정제이다.,장방형,SUSPEN  ER,,하양,,,,20041222,서방성필름코팅정,,,,,,,20190910
710,K-013403_0_0_0_0_60_000_200.png,976,1280,K-013403_0_0_0_0_60_000_200.png,K-013403,정상알약,검은색 배경,앞면,전구색,60,0,200,200301833,19.1,6.63,6.91,1,13402,K-013403,엘도인캡슐 300mg,Erdoin Cap.,http://connectdi.com/design/img/drug/1NQDCuOtpjs.jpg,에르도스테인,Erdosteine,경질캡슐제,한미약품(주),Hanmi Pharm,(주)동구바이오제약,Dongkoo Bio&Pharma,20030919,[02220]진해거담제,일반의약품,"643501900,A21403881","흰색의 분말이 들어있는 상부 초록색, 하부 연한 노란색의 경질캡슐제",장방형,HMP ERD,,초록,노랑,,,20041227,"경질캡슐제, 산제",,,,,,,20201012
834,K-013450_0_0_0_0_60_000_200.png,976,1280,K-013450_0_0_0_0_60_000_200.png,K-013450,정상알약,검은색 배경,앞면,전구색,60,0,200,200301913,18.5,8.1,5.3,1,13449,K-013450,하디코프에프정 200mg/PTP,Hardicough F Tab.,http://connectdi.com/design/img/drug/147428312450900038.jpg,아세트아미노펜|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신,Dextromethorphan Hydrobromide Hydrate| Acetaminophen| Guaifenesin| Pseudoephedrine Hydrochloride,"정제, 저작정",광동제약(주),Kwang Dong Pharmaceutical,,,20030925,[01140]해열.진통.소염제,일반의약품,641803400,엷은 청색의 장방형 필름코팅정,장방형,KDP,,파랑,,,,20080111,필름코팅정,,,,,,,20191104
637,K-013470_0_0_0_0_60_000_200.png,976,1280,K-013470_0_0_0_0_60_000_200.png,K-013470,정상알약,검은색 배경,앞면,전구색,60,0,200,200301966,17.7,8.2,5.3,1,13469,K-013470,클록펜정 300mg/PTP,Clocpen Tab.,http://connectdi.com/design/img/drug/1MdYV-PxYDm.jpg,아세트아미노펜|클로르족사존,Acetaminophen| Chlorzoxazone,"정제, 저작정",(주)씨엠지제약,Cmg Pharm,(주)바스칸바이오제약,Baskhanbio Pharma,20030603,[01140]해열.진통.소염제,일반의약품,648601680,흰색의 장방형 필름코팅정제,장방형,CP,ΛC,하양,,,,20130731,나정,,,,,,,20190109
645,K-013474_0_0_0_0_60_000_200.png,976,1280,K-013474_0_0_0_0_60_000_200.png,K-013474,정상알약,검은색 배경,앞면,전구색,60,0,200,200301983,18.07,7.09,6.09,1,13473,K-013474,디펜코정 500mg/PTP,Defenco Tab.,http://connectdi.com/design/img/drug/150609022635200073.jpg,아세트아미노펜|슈도에페드린염산염|클로르페니라민말레산염,Pseudoephedrine Hydrochloride| Acetaminophen| Chlorpheniramine Maleate,"정제, 저작정",(주)씨엠지제약,Cmg Pharm,(주)바스칸바이오제약,Baskhanbio Pharma,20031008,[01140]해열.진통.소염제,일반의약품,648600200,흰색의 장방형 필름코팅정제,장방형,CP23,분할선,하양,,,-,20170919,필름코팅정,,,,,,,20191104
573,K-013536_0_0_0_0_60_000_200.png,976,1280,K-013536_0_0_0_0_60_000_200.png,K-013536,정상알약,검은색 배경,앞면,전구색,60,0,200,200302141,8.2,8.2,4,1,13535,K-013536,세크로정(아세클로페낙)(수출용),Ceclo Tab.,http://connectdi.com/design/img/drug/1NOwp2F6E9N.jpg,아세클로페낙,Aceclofenac,"정제, 저작정",(주)휴온스,Huons,,,20030428,[01140]해열.진통.소염제,전문의약품,"670601220,A29503211",흰색의 원형 필름코팅 정제,원형,HS,,하양,,,,20091020,필름코팅정,,,,,,,20150823
600,K-013543_0_0_0_0_60_000_200.png,976,1280,K-013543_0_0_0_0_60_000_200.png,K-013543,정상알약,검은색 배경,앞면,전구색,60,0,200,200302155,19.8,10.2,7.1,1,13542,K-013543,파모콤푸츄정 800mg/PTP,Famocomp Chewable Tab.,http://connectdi.com/design/img/drug/1N78w75cuxs.jpg,파모티딘|침강탄산칼슘|수산화마그네슘,Calcium Carbonate P.P.T.| Magnesium Hydroxide,"정제, 저작정",지엘파마(주),Glpharma,,,20031007,[02340]제산제,일반의약품,649700930,흰색 내지 미황색 반점이 있는 분홍색의 씹어먹는 타원형 이층정제,타원형,Fa분할선Ch,분할선,분홍,,-,-,20071121,추어블정(저작정),,,,,,,20200304
643,K-013592_0_0_0_0_60_000_200.png,976,1280,K-013592_0_0_0_0_60_000_200.png,K-013592,정상알약,검은색 배경,앞면,전구색,60,0,200,200302254,19,9,7,1,13591,K-013592,콜바스타에프정 500mg/PTP,Coldbuster F Tab.,http://connectdi.com/design/img/drug/1MnfO1MV_0W.jpg,아세트아미노펜|수도에페드린염산염|클로르페니라민말레산염,Acetaminophen| Chlorpheniramine Maleate| Pseudoephedrine Hydrochloride,"정제, 저작정",삼익제약(주),Samik Pharmaceutical,,,20031028,[01140]해열.진통.소염제,일반의약품,644001650,주황색의 장방형 필름코팅정제,장방형,마크3,분할선,주황,,,-,20080305,필름코팅정,"111,III,三,≡,삼",,http://connectdi.com/design/img/drug/147938661567700130.jpg,,,,20191104
770,K-013626_0_0_0_0_60_000_200.png,976,1280,K-013626_0_0_0_0_60_000_200.png,K-013626,정상알약,검은색 배경,앞면,전구색,60,0,200,200302348,0,0,0,1,13625,K-013626,타이레놀콜드-에스정 325mg/PTP,Tylenol cold-S Tab.,,아세트아미노펜|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|클로르페니라민말레인산염,Dextromethorphan Hydrobromide Hydrate| Pseudoephedrine Hydrochloride| Acetaminophen| Chlorpheniramine Maleate,"정제, 저작정",(주)한국얀센,Janssen Korea,,,20031001,[01140]해열.진통.소염제,일반의약품,646900730,,,,,,,,,,,,,,,,,
513,K-013684_0_0_0_0_60_000_200.png,976,1280,K-013684_0_0_0_0_60_000_200.png,K-013684,정상알약,검은색 배경,앞면,전구색,60,0,200,200302627,15.3,7.7,6.1,1,13683,K-013684,씨판정(수출명:DANCETATab.CERTIPANTab.),Cipan Tab.,http://connectdi.com/design/img/drug/1N0_7a4Vsmr.jpg,세티리진염산염|슈도에페드린염산염,Cetirizine Dihydrochloride| Pseudoephedrine Hydrochloride,"정제, 저작정",한국프라임제약(주),Korea Prime Pharm,,,20031007,[01410]항히스타민제,전문의약품,663601070,주황색의 장방형 필름코팅정,장방형,KCF,분할선,주황,,,-,20050902,필름코팅정,,,,,,,20200130
73,K-013828_0_0_0_0_60_000_200.png,976,1280,K-013828_0_0_0_0_60_000_200.png,K-013828,정상알약,검은색 배경,앞면,전구색,60,0,200,200307806,12,5,5,1,13827,K-013828,마이폴틱장용정 360mg,Myfortic Enteric Coated Tab. 360mg,http://connectdi.com/design/img/drug/1MecIOjA6BV.jpg,미코페놀레이트나트륨,Mycophenolate Sodium,장용정제,한국노바티스(주),Novartis Korea,"Novartis Pharma Stein AG, Novartis Pharma Produktions GmbH",,20030823,[01420]자격요법제(비특이성면역억제제를 포함),전문의약품,"653600410,E01631101",연한 오렌지 - 적색의 타원형 필름코팅정,타원형,CT,,분홍,,,,20041222,필름코팅정,,,,,,,20200831
311,K-013829_0_0_0_0_60_000_200.png,976,1280,K-013829_0_0_0_0_60_000_200.png,K-013829,정상알약,검은색 배경,앞면,전구색,60,0,200,200307807,10,10,3,1,13828,K-013829,마이폴틱장용정 180mg,Myfortic Enteric Coated Tab. 180mg,http://connectdi.com/design/img/drug/1MecIOjA6C5.jpg,미코페놀레이트나트륨,Mycophenolate Sodium,장용정제,한국노바티스(주),Novartis Korea,"Novartis Pharma Stein AG, Novartis Pharma Produktions GmbH",,20030823,[01420]자격요법제(비특이성면역억제제를 포함),전문의약품,"653600400,E01631111",녹색의 원형 필름코팅정,원형,C,,연두,,,,20041223,필름코팅정,,,,,,,20200831
266,K-013833_0_0_0_0_60_000_200.png,976,1280,K-013833_0_0_0_0_60_000_200.png,K-013833,정상알약,검은색 배경,앞면,전구색,60,0,200,200307816,9,9,3,1,13832,K-013833,테그레톨정 200mg,Tegretol Tab. 200mg,http://connectdi.com/design/img/drug/1MecIOjA6I1.jpg,카르바마제핀,Carbamazepine,"정제, 저작정",한국노바티스(주),Novartis Korea,Novartis FARMA S.P.A.,,20030321,[01130]항전간제,전문의약품,"653601130,W01630311",백색의 원형 정제,원형,G분할선K,CG,하양,,-,,20041222,나정,,,,,,,20200413
561,K-013900_0_0_0_0_60_000_200.png,976,1280,K-013900_0_0_0_0_60_000_200.png,K-013900,정상알약,검은색 배경,앞면,전구색,60,0,200,200308324,11.2,5.2,3.5,1,13899,K-013900,에빅사정(메만틴염산염)(비매품),Ebixa Tab.,http://connectdi.com/design/img/drug/150825481273500012.jpg,메만틴염산염,Memantine Hydrochloride,"정제, 저작정",한국룬드벡(주),Lundbeck Korea,,,20030918,[01190]기타의 중추신경용약,전문의약품,"668000040,E25650021",연한 노랑에서 노란색의 타원형 필름코팅정,타원형,M분할선,1분할선0,노랑,,-,-,20120619,필름코팅정,,,,,,,20201207
531,K-013905_0_0_0_0_60_000_200.png,976,1280,K-013905_0_0_0_0_60_000_200.png,K-013905,정상알약,검은색 배경,앞면,전구색,60,0,200,200308343,10,10,2.5,1,13904,K-013905,이소켓서방정 40mg,Isoket SR Tab. 40mg,http://connectdi.com/design/img/drug/150885309980600040.jpg,이소소르비드이질산염,Isosorbide Dinitrate,서방형정제,에리슨제약(주),Elyson Pharm,,,20031120,[02170]혈관확장제,전문의약품,"620,500,240,654,100,000",흰색의 원형 정제,원형,SCHWARZPHARMA,IR분할선40,하양,,,-,20041222,서방정,,,,,,,20200526
37,K-013937_0_0_0_0_60_000_200.png,976,1280,K-013937_0_0_0_0_60_000_200.png,K-013937,정상알약,검은색 배경,앞면,전구색,60,0,200,200308577,18.5,9,6,1,13936,K-013937,리피딜슈프라정(페노피브레이트),Lipidil supra Tab.,http://connectdi.com/design/img/drug/152648520364900079.jpg,페노피브레이트,Fenofibrate,"정제, 저작정",(주)녹십자,Green Cross Corp,,,20031129,[02180]동맥경화용제,전문의약품,"643,601,000,643,605,000","흰색, 장방형의 제어 방출성 필름코팅정이다. 단, 한면에는 ""160"" 이 다른 한면에는 Fournier 로고가 새겨져 있다",타원형,마크,160,하양,,,,20041222,서방성필름코팅정,F,,http://connectdi.com/design/img/drug/147938647484100069.jpg,,,,20190511
466,K-014084_0_0_0_0_60_000_200.png,976,1280,K-014084_0_0_0_0_60_000_200.png,K-014084,정상알약,검은색 배경,앞면,전구색,60,0,200,200400166,7.99,4.02,2.21,1,14083,K-014084,글리멜정 1mg,Glimel Tab.,http://connectdi.com/design/img/drug/150955083194100047.jpg,글리메피리드,,"정제, 저작정",동아에스티(주),Dong-A St,,,20040312,[03960]당뇨병용제,전문의약품,"642500160,A01508221",이 약은 담홍색의 장방형 정제이다.,기타,GL1분할선GL1,분할선,분홍,,-,-,20041222,나정,,,,,,,20200303
911,K-014102_0_0_0_0_60_000_200.png,976,1280,K-014102_0_0_0_0_60_000_200.png,K-014102,정상알약,검은색 배경,앞면,전구색,60,0,200,200400201,8.5,8.5,4.4,1,14101,K-014102,오로친에스정 4mg/PTP,Orotin S Tab.,http://connectdi.com/design/img/drug/1NQDCuOtpqM.jpg,클로르페니라민말레산염|dl-메틸에페드린염산염|인진호탕건조엑스,Artemisiae Capillaris Herba| Gardenia Fruit| Rhubarb| Chlorpheniramine Maleate| DL-Methylephedrine Hydrochloride,"정제, 저작정",(주)유유제약,Yuyu Pharma,,,20041218,[01410]항히스타민제,일반의약품,644500600,검은색의 원형 필름코팅정,원형,OST,,검정,,,,20201210,필름코팅정,,,,,,,20201109
929,K-014180_0_0_0_0_60_000_200.png,976,1280,K-014180_0_0_0_0_60_000_200.png,K-014180,정상알약,검은색 배경,앞면,전구색,60,0,200,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,K-014205_0_0_0_0_60_000_200.png,976,1280,K-014205_0_0_0_0_60_000_200.png,K-014205,정상알약,검은색 배경,앞면,전구색,60,0,200,200400364,8,8,2.95,1,14204,K-014205,한올트리메부틴말레산염정,Trimebutine Maleate Tab. Hanall,http://connectdi.com/design/img/drug/148609534390200179.jpg,트리메부틴말레산염,Trimebutine,"정제, 저작정",한올바이오파마(주),Hanall Biopharma,신일제약(주),Sinil Pharmaceutical,20040622,[02390]기타의 소화기관용약,일반의약품,"655602490,A03551621",흰색 원형정제,원형,마크43,,하양,,,,20070125,나정,"HA,HΛ,I-A,I-Λ,VH",,http://connectdi.com/design/img/drug/147938644048800036.jpg,,,,20201016
541,K-014224_0_0_0_0_60_000_200.png,976,1280,K-014224_0_0_0_0_60_000_200.png,K-014224,정상알약,검은색 배경,앞면,전구색,60,0,200,200400392,8,8,3.3,1,14223,K-014224,레바트정(레바미피드) ,Rebat Tab.,http://connectdi.com/design/img/drug/147428083381200078.jpg,레바미피드,Rebamipide,"정제, 저작정",(주)셀트리온제약,Celltrion Pharm,대웅바이오(주),Daewoong Bio,20040823,[02320]소화성궤양용제,전문의약품,"693900170,A03653111",백색의 원형 필름 코팅정,원형,CLP,188,하양,,,,20140703,필름코팅정,,,,,,,20130129
320,K-014251_0_0_0_0_60_000_200.png,976,1280,K-014251_0_0_0_0_60_000_200.png,K-014251,정상알약,검은색 배경,앞면,전구색,60,0,200,200400465,14.7,5.9,6.6,1,14250,K-014251,아사콜디알정 400mg,Asacol DR Tab. 400mg,http://connectdi.com/design/img/drug/147428043395900194.jpg,메살라민,Mesalazine,서방형정제,(주)대웅제약,Daewoong Pharmaceutical,,,20040325,[02390]기타의 소화기관용약,전문의약품,"641601830,A04304171",적갈색의 장방형 장용코팅정,장방형,,,갈색,,,,20051028,장용성필름코팅정,,,,,,,20170415
276,K-014279_0_0_0_0_60_000_200.png,976,1280,K-014279_0_0_0_0_60_000_200.png,K-014279,정상알약,검은색 배경,앞면,전구색,60,0,200,200400512,10.5,10.5,4.3,1,14278,K-014279,팜빅스정(팜시클로비르),Famvics Tab.,http://connectdi.com/design/img/drug/147765859194400044.jpg,팜시클로비르,Famciclovir,"정제, 저작정",(주)유한양행,Yuhan,경동제약(주),Kyungdong Pharm,20041119,[06290]기타의 화학요법제,전문의약품,"642102550,A04506681",흰색원형의 필름코팅정 ,원형,YH,FVS,하양,,,,20050704,필름코팅정,,,,,,,20190813
238,K-014280_0_0_0_0_60_000_200.png,976,1280,K-014280_0_0_0_0_60_000_200.png,K-014280,정상알약,검은색 배경,앞면,전구색,60,0,200,200400514,14.4,7.2,5.4,1,14279,K-014280,모니플루정 350mg,Morniflu Tab. 350mg,http://connectdi.com/design/img/drug/147428065594600134.jpg,모니플루메이트,Morniflumate,"정제, 저작정",코오롱제약(주),Kolon Pharm,,,20040609,[01140]해열.진통.소염제,전문의약품,"670300490,A04705251",크림색의 장방형 정제,타원형,KOLON,MNF 350,하양,,,,20060227,나정,,,,,,,20191101
